"Freq [GHz]","mag(S(2,1)) [] - rhe='5.5mm'","mag(S(2,1)) [] - rhe='6mm'","mag(S(2,1)) [] - rhe='6.5mm'","mag(S(2,1)) [] - rhe='7mm'","mag(S(2,1)) [] - rhe='7.5mm'","mag(S(2,1)) [] - rhe='8mm'","mag(S(2,1)) [] - rhe='8.5mm'","mag(S(2,1)) [] - rhe='9mm'","mag(S(2,1)) [] - rhe='9.5mm'","mag(S(2,1)) [] - rhe='10mm'","mag(S(2,1)) [] - rhe='10.5mm'","mag(S(2,1)) [] - rhe='11.5mm'"
0.169112112112112,0.999840400179378,0.999767919586057,0.99965905638976,0.999515784161842,0.99930693154247,0.998989138646575,0.998519261888634,0.99782380809652,0.996734361819836,0.993639530561675,0.988784188112945,0.884694329504113
0.172114114114114,0.999835643300139,0.99976145692238,0.99965023229009,0.999503755386117,0.999290432404927,0.998966008498828,0.998486598158428,0.997777694471343,0.996668095159707,0.993502353137594,0.988553790674906,0.883212799765148
0.175116116116116,0.999830817198671,0.999754899502196,0.999641277476526,0.999491546647299,0.99927368352471,0.99894252315026,0.99845342432252,0.997730844156021,0.996600734894468,0.993364729576921,0.988322885138046,0.881735857837303
0.178118118118118,0.999825922615956,0.999748248290228,0.999632193192299,0.999479159545055,0.999256686945986,0.998918685212573,0.998419743660649,0.997683261020339,0.996532285082706,0.993226662826069,0.988091461250183,0.880262983267206
0.18112012012012,0.999820960304343,0.999741504265536,0.9996229806986,0.999466595701739,0.999239444741604,0.998894497334322,0.998385559500568,0.997634948997269,0.996462749873662,0.993088154380447,0.9878595068364,0.878793682929681
0.184122122122122,0.999815931027472,0.999734668421398,0.999613641274407,0.999453856762148,0.999221959012774,0.998869962200512,0.998350875217604,0.997585912082732,0.99639213350795,0.992949204421409,0.987627008049417,0.877327490537657
0.187124124124124,0.999810835560194,0.999727741765187,0.999604176216305,0.99944094439327,0.99920423188873,0.998845082532181,0.998315694234221,0.997536154335353,0.99632044031826,0.992809811945294,0.987393949600889,0.875863966054623
0.190126126126126,0.999805674688496,0.999720725318247,0.999594586838299,0.999427860284031,0.999186265526393,0.99881986108598,0.998280020019568,0.997485679876215,0.996247674730044,0.992669974884714,0.987160314974587,0.874402695030137
0.193128128128128,0.999800449209421,0.99971362011577,0.999584874471635,0.999414606145039,0.999168062110034,0.998794300653752,0.998243856089026,0.997434492888596,0.996173841262185,0.992529690222294,0.986926086622377,0.872943287875918
0.19613013013013,0.999795159930977,0.999706427206664,0.999575040464609,0.999401183708322,0.999149623850923,0.998768404062097,0.998207206003749,0.997382597617708,0.996098944527657,0.992388954097096,0.98669124614396,0.871485379097483
0.199132132132132,0.999789807672066,0.99969914765343,0.999565086182377,0.999387594727068,0.999130952986987,0.998742174171942,0.998170073370192,0.997329998370413,0.996022989234154,0.992247761903976,0.986455774451309,0.870028626493979
0.202134134134134,0.99978439326239,0.999691782532022,0.999555013006766,0.999373840975355,0.999112051782449,0.998715613878096,0.998132461839641,0.997276699514951,0.995945980184714,0.992106108386164,0.986219651918735,0.868572710336954
0.205136136136136,0.999778917542367,0.99968433293172,0.999544822336073,0.999359924247887,0.999092922527477,0.998688726108809,0.998094375107734,0.997222705480642,0.995867922278313,0.991963987721321,0.985982858519495,0.867117332537038
0.208138138138138,0.999773381363043,0.999676799954993,0.999534515584874,0.999345846359712,0.999073567537816,0.998661513825321,0.998055816913971,0.997168020757584,0.995788820510443,0.991821393601395,0.985745373949814,0.865662215806084
0.21114014014014,0.999767785586005,0.99966918471736,0.999524094183817,0.999331609145956,0.999053989154429,0.998633980021405,0.998016791041226,0.997112649896351,0.995708679973666,0.991678319306565,0.985507177741181,0.864207102821008
0.214142142142142,0.999762131083285,0.999661488347251,0.999513559579426,0.999317214461535,0.999034189743125,0.998606127722908,0.997977301315247,0.997056597507672,0.995627505858145,0.991534757773558,0.985268249361737,0.86275175539448
0.217144144144144,0.99975641873727,0.99965371198587,0.999502913233894,0.99930266418088,0.999014171694184,0.99857795998729,0.997937351604153,0.996999868262102,0.995545303452156,0.991390701658656,0.985028568307528,0.861295953656683
0.220146146146146,0.999750649440608,0.999645856787045,0.999492156624872,0.999287960197648,0.998993937421983,0.998549479903148,0.997896945817922,0.996942466889689,0.995462078142564,0.99124614339568,0.984788114184384,0.859839495251526
0.223148148148148,0.999744824096114,0.999637923917088,0.999481291245264,0.999273104424434,0.998973489364616,0.998520690589749,0.997856087907877,0.996884398179626,0.995377835415292,0.991101075249229,0.984546866781114,0.858382194550029
0.22615015015015,0.999738943616668,0.999629914554644,0.999470318603013,0.99925809879248,0.998952829983506,0.998491595196546,0.99781478186616,0.996825666979899,0.995292580855738,0.990955489363468,0.984304806134702,0.856923881882993
